index,symbol,interval,month,unit_id,url,checksum_url,status,checksum_http_status,archive_http_status,published_sha256,attempt,error,checked_at_utc
30,ETHUSDT,4h,2026-05,kline:ETHUSDT:4h:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-05.zip.CHECKSUM,AVAILABLE,200,,471b54155e392dd0483bd233caab94287a5729992981f833cf94386bc3239c38,1,,2026-08-23T13:02:40.637093+00:00
31,ETHUSDT,4h,2026-06,kline:ETHUSDT:4h:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-06.zip.CHECKSUM,AVAILABLE,200,,fa01174aa882cec9e1d67d995ce2f0a3246340f5083c5a3b4cbac9ebc4b29dea,1,,2026-08-23T13:02:40.807775+00:00
32,ETHUSDT,4h,2026-07,kline:ETHUSDT:4h:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/4h/ETHUSDT-4h-2026-07.zip.CHECKSUM,AVAILABLE,200,,4016f7b59a8067b5ca373c1ecaa25fbe7c6abb96e49616944cf16d4a2da3e9e0,1,,2026-08-23T13:02:40.538642+00:00
33,ETHUSDT,1h,2026-04,kline:ETHUSDT:1h:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-04.zip.CHECKSUM,AVAILABLE,200,,b72f5a102bd468d1e3d0c3b88619f1354a29e81616f9a55935d2e00837958e4b,1,,2026-08-23T13:02:40.455833+00:00
34,ETHUSDT,1h,2026-05,kline:ETHUSDT:1h:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-05.zip.CHECKSUM,AVAILABLE,200,,5353c7cd71f610eca5a58824606ba1016efe34ea62fd6e6cd4b7be4b99277915,1,,2026-08-23T13:02:40.453973+00:00
35,ETHUSDT,1h,2026-06,kline:ETHUSDT:1h:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-06.zip.CHECKSUM,AVAILABLE,200,,138bcb6c7c8be4c5bdd8048fa417be551fbeffe4024f64e5bef5ed30d3069d8c,1,,2026-08-23T13:02:40.539830+00:00
36,ETHUSDT,1h,2026-07,kline:ETHUSDT:1h:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1h/ETHUSDT-1h-2026-07.zip.CHECKSUM,AVAILABLE,200,,2036043c65c50a1d9c817db4c93db0c97366851d7cc972efb8c5e951cb3b5cdd,1,,2026-08-23T13:02:40.575003+00:00
37,ETHUSDT,15m,2026-04,kline:ETHUSDT:15m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-04.zip.CHECKSUM,AVAILABLE,200,,d9974b77eb5b1b37c1b6b82f064a4edbb8c0b2a0531fbee487e3a34e519da6be,1,,2026-08-23T13:02:40.959172+00:00
38,ETHUSDT,15m,2026-05,kline:ETHUSDT:15m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-05.zip.CHECKSUM,AVAILABLE,200,,3db40bf90a856aa0977bcac53c46750c174b58c9e0a438ea9803948e81d42260,1,,2026-08-23T13:02:40.968239+00:00
39,ETHUSDT,15m,2026-06,kline:ETHUSDT:15m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-06.zip.CHECKSUM,AVAILABLE,200,,d4d7c7087b6813c219c39c1cfcb7b3f5c493551b94d33a8d7c6ee0b7201f010a,1,,2026-08-23T13:02:40.981161+00:00
40,ETHUSDT,15m,2026-07,kline:ETHUSDT:15m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/15m/ETHUSDT-15m-2026-07.zip.CHECKSUM,AVAILABLE,200,,6d35d18663150fc242eec9fb2f4d3ed220081c849994020f728e93556f7a9f50,1,,2026-08-23T13:02:40.782432+00:00
41,ETHUSDT,5m,2026-04,kline:ETHUSDT:5m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-04.zip.CHECKSUM,AVAILABLE,200,,94c890bf844ef6c289bcf6d126869a39bbc457aac139a5e0b8cebdf2bef2e078,1,,2026-08-23T13:02:40.650473+00:00
42,ETHUSDT,5m,2026-05,kline:ETHUSDT:5m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-05.zip.CHECKSUM,AVAILABLE,200,,3a642e9db105c9002210fc4d7f5a99a527d6b52d63823ae17076c1e2d2578eda,1,,2026-08-23T13:02:40.708139+00:00
43,ETHUSDT,5m,2026-06,kline:ETHUSDT:5m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-06.zip.CHECKSUM,AVAILABLE,200,,f26819283e11870b0b206acea9e084bcd7e3c6a5fb2abb8800ac5a424959e49d,1,,2026-08-23T13:02:40.859491+00:00
44,ETHUSDT,5m,2026-07,kline:ETHUSDT:5m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/5m/ETHUSDT-5m-2026-07.zip.CHECKSUM,AVAILABLE,200,,2e9ba157f21fbcb97f108dd263d572cd0b4d6cc1db7cd54446f762f4ce3e6dda,1,,2026-08-23T13:02:40.650889+00:00
45,ETHUSDT,1m,2026-04,kline:ETHUSDT:1m:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-04.zip.CHECKSUM,AVAILABLE,200,,fd01f08f331a0dcb5d89c718afb199f7cda63f43228b72ddda0bdd08bfd527c7,1,,2026-08-23T13:02:40.765587+00:00
46,ETHUSDT,1m,2026-05,kline:ETHUSDT:1m:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-05.zip.CHECKSUM,AVAILABLE,200,,9710b3d1e350bef5bf31b8d1531c5801d35f963d223d0a42e73ae86ddd376e92,1,,2026-08-23T13:02:40.657435+00:00
47,ETHUSDT,1m,2026-06,kline:ETHUSDT:1m:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-06.zip.CHECKSUM,AVAILABLE,200,,3b771e114b494805ac4cc677b34befb7e5f332bf5bd3a8a368cd21d65cd99cba,1,,2026-08-23T13:02:40.806463+00:00
48,ETHUSDT,1m,2026-07,kline:ETHUSDT:1m:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/ETHUSDT/1m/ETHUSDT-1m-2026-07.zip.CHECKSUM,AVAILABLE,200,,5c98ad0cfa152fbe08df59838ead7c8bbfa433af943bbfb4d082626ebee2d83e,1,,2026-08-23T13:02:40.776239+00:00
49,XRPUSDT,1d,2026-04,kline:XRPUSDT:1d:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-04.zip.CHECKSUM,AVAILABLE,200,,9c286224a60eb1229ad76b114a95b897c9b3ad457da85b427898f073e46ceebe,1,,2026-08-23T13:02:40.725029+00:00
50,XRPUSDT,1d,2026-05,kline:XRPUSDT:1d:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-05.zip.CHECKSUM,AVAILABLE,200,,721a185dd7170682846a7cb39bd1e94d860678233fb78ecabff7b1a1f5d01f95,1,,2026-08-23T13:02:40.726357+00:00
51,XRPUSDT,1d,2026-06,kline:XRPUSDT:1d:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-06.zip.CHECKSUM,AVAILABLE,200,,016eb899f622c8191f1bdfbb0f17757f63be054b2830eb02a38b090733c151fc,1,,2026-08-23T13:02:40.852856+00:00
52,XRPUSDT,1d,2026-07,kline:XRPUSDT:1d:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1d/XRPUSDT-1d-2026-07.zip.CHECKSUM,AVAILABLE,200,,414cb8531a4a80694b8704c3f3e95e491e1fa457f895dc68e286eb2c5ed2f06d,1,,2026-08-23T13:02:40.922952+00:00
53,XRPUSDT,4h,2026-04,kline:XRPUSDT:4h:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-04.zip.CHECKSUM,AVAILABLE,200,,f3071cb269e853949608083843cd83a36fcd124f1aab3b421cfddcf406e74c08,1,,2026-08-23T13:02:40.722825+00:00
54,XRPUSDT,4h,2026-05,kline:XRPUSDT:4h:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-05.zip.CHECKSUM,AVAILABLE,200,,e6c0c0a324f03826b579d5c69d3f26f27c4715de94984e94183d163a2aff8294,1,,2026-08-23T13:02:40.723938+00:00
55,XRPUSDT,4h,2026-06,kline:XRPUSDT:4h:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-06.zip.CHECKSUM,AVAILABLE,200,,3be9fb5db104c646fed6e4d688d64d7595a80084e24e7dfd9daed15ca5229027,1,,2026-08-23T13:02:40.992807+00:00
56,XRPUSDT,4h,2026-07,kline:XRPUSDT:4h:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/4h/XRPUSDT-4h-2026-07.zip.CHECKSUM,AVAILABLE,200,,c74d5f052abb8a7d9e2df4cc9a283d176282b5d50a10f30ffa94e23b9abbd608,1,,2026-08-23T13:02:40.751939+00:00
57,XRPUSDT,1h,2026-04,kline:XRPUSDT:1h:2026-04,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-04.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-04.zip.CHECKSUM,AVAILABLE,200,,ab93b4954e1b531766ba46e4a079a06f767a40b16cc14a9f8f321ab80af19ae2,1,,2026-08-23T13:02:40.755076+00:00
58,XRPUSDT,1h,2026-05,kline:XRPUSDT:1h:2026-05,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-05.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-05.zip.CHECKSUM,AVAILABLE,200,,30273c8778fab32eff2cc1343b3f0fd1087005bca859786cffe4fe8169b4cd97,1,,2026-08-23T13:02:41.094291+00:00
59,XRPUSDT,1h,2026-06,kline:XRPUSDT:1h:2026-06,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-06.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-06.zip.CHECKSUM,AVAILABLE,200,,f26db58471a44843813bd757923e999a9d8d8b421fabb11292c015993795d2b6,1,,2026-08-23T13:02:40.841348+00:00
60,XRPUSDT,1h,2026-07,kline:XRPUSDT:1h:2026-07,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-07.zip,https://data.binance.vision/data/futures/um/monthly/klines/XRPUSDT/1h/XRPUSDT-1h-2026-07.zip.CHECKSUM,AVAILABLE,200,,9dbdf2f4b57be325d70455ac36cdf403cf8b90d56688bbe72e930fdf74b832de,1,,2026-08-23T13:02:40.846920+00:00
